Species Number,Alpha Code,Common Name,Band Size,French Name,Scientific Name,T & E*,Comments,Taxonomic Order
0250,XAMU,Xantus's Murrelet,2, 2A,Guillemot de Xantus,,,Unspecified Synthliboramphus scrippsi / S. hypoleucus. | Synthliboramphus scrippsi / S. hypoleucus non spécifié,393
0251,SCMU,Scripps's Murrelet,2, 2A,Guillemot de Scripps,Synthliboramphus scrippsi,,Split from XAMU (0250) in August 2012. | Séparé de XAMU (0250) en août 2012.,394
0252,GUMU,Guadalupe Murrelet,2, 2A,Guillemot de Xantus,Synthliboramphus hypoleucus,,Split from XAMU (0250) in August 2012. | Séparé de XAMU (0250) en août 2012.,395
0260,CRMU,Craveri's Murrelet,2,Guillemot de Craveri,Synthliboramphus craveri,,,396
0270,BLGU,Black Guillemot,4, 4A,Guillemot à miroir,Cepphus grylle,,,387
0290,PIGU,Pigeon Guillemot,4, 4A,Guillemot colombin,Cepphus columba,,,388
0300,COMU,Common Murre,6M, 6,Guillemot marmette,Uria aalge,,,384
0310,TBMU,Thick-billed Murre,6M, 5R, 6, 5,Guillemot de Brünnich,Uria lomvia,,,385
0320,RAZO,Razorbill,5R, 6M,Petit Pingouin,Alca torda,,,386
0340,DOVE,Dovekie,3, 2A,Mergule nain,Alle alle,,,383
0350,GRSK,Great Skua,7A, 7B,Grand Labbe,Stercorarius skua,,,376
0352,SPSK,South Polar Skua,7A, 7B,Labbe de McCormick,Stercorarius maccormicki,,,377
0360,POJA,Pomarine Jaeger,5,Labbe pomarin,Stercorarius pomarinus,,,380
0370,PAJA,Parasitic Jaeger,3A, 4, 4A,Labbe parasite,Stercorarius parasiticus,,,381
0380,LTJA,Long-tailed Jaeger,4, 4A,Labbe à longue queue,Stercorarius longicaudus,,,382
0390,IVGU,Ivory Gull,4,Mouette blanche,Pagophila eburnea,Newfoundland and Labrador
Northwest Territories
Nunavut,,409
0391,DOGU,Dolphin Gull,5,Goéland de Scoresby,Leucophaeus scoresbii,,,415
0400,BLKI,Black-legged Kittiwake,4A, 5, 4,Mouette tridactyle,Rissa tridactyla,,,407
0410,RLKI,Red-legged Kittiwake,4A, 4, 3A,Mouette des brumes,Rissa brevirostris,,,408
0420,GLGU,Glaucous Gull,7A,Goéland bourgmestre,Larus hyperboreus,,Size 6 for northern subspecies, barrovanius. | Taille 6 pour la sous-espèce nordique, barrovanius.,434
0430,ICGU,Iceland Gull,6,Goéland arctique,Larus glaucoides,,,430
0431,THGU,Thayer's Gull,6,Goéland de Thayer,Larus glaucoides thayeri,,,429
0440,GWGU,Glaucous-winged Gull,7A, 7, 7B, 6,Goéland à ailes grises,Larus glaucescens,,,433
0446,HYGU,Hybrid Gull,6, 7A, 7,Hybride de Goéland,,,,437
0470,GBBG,Great Black-backed Gull,7B, 7, 7A,Goéland marin,Larus marinus,,,435
0480,SBGU,Slaty-backed Gull,7A,Goéland à manteau ardoisé,Larus schistisagus,,,432
0490,WEGU,Western Gull,6, 7A,Goéland d'Audubon,Larus occidentalis,,,425
0491,YFGU,Yellow-footed Gull,6,Goéland de Cortez,Larus livens,,,426
0500,LBBG,Lesser Black-backed Gull,6,Goéland brun,Larus fuscus,,,431
0510,AHGU,American Herring Gull,6, 7A,Goéland hudsonien,Larus smithsonianus,,,428
0530,CAGU,California Gull,5, 5A,Goéland de Californie,Larus californicus,,,427
0534,UNGU,Unidentified Gull,5, 5A,Goéland non identifié,,,Explain in Remarks why the unidentified code was chosen. | Expliquez dans les Remarques pourquoi le code non identifié a été choisi.,438
0540,RBGU,Ring-billed Gull,5, 4A, 5A,Goéland à bec cerclé,Larus delawarensis,,,424
0542,BEGU,Belcher's Gull,5,Goéland siméon,Larus belcheri,,,419
0550,UMGU,Unidentified Mew Gull,4A, 4, 5,Goéland cendré,,,Mew Gull Split, AOS 62nd Supplement (2021),421
0551,BHGU,Black-headed Gull,5,Mouette rieuse,Chroicocephalus ridibundus,,,412
0552,COGU,Common Gull,4A, 4, 5,Goéland cendré,Larus canus,,from Mew Gull Split, AOS 62nd Supplement (2021),422
0553,SHOG,Short-billed Gull,4A, 4, 5,Goéland à bec court,Larus brachyrhynchus,,from Mew Gull Split, AOS 62nd Supplement (2021),423
0570,HEGU,Heermann's Gull,4A,Goéland de Heermann,Larus heermanni,,,420
0580,LAGU,Laughing Gull,5, 4A, 4,Mouette atricille,Leucophaeus atricilla,,,416
0590,FRGU,Franklin's Gull,4,Mouette de Franklin,Leucophaeus pipixcan,,,417
0591,AUGU,Audouin's Gull,6,Goéland d'Audouin,Ichthyaetus audouinii,,,418
0600,BOGU,Bonaparte's Gull,3, 3B,Mouette de Bonaparte,Chroicocephalus philadelphia,,,411
0601,LIGU,Little Gull,3,Mouette pygmée,Hydrocoloeus minutus,,,413
0610,ROGU,Ross's Gull,3,Mouette rosée,Rhodostethia rosea,Manitoba
Nunavut,,414
0620,SAGU,Sabine's Gull,3, 3B,Mouette de Sabine,Xema sabini,,,410
0630,GBTE,Gull-billed Tern,3B, 3A,Sterne hansel,Gelochelidon nilotica,,,451
0640,CATE,Caspian Tern,5, 4A,Sterne caspienne,Hydroprogne caspia,,,452
0650,ROYT,Royal Tern,4, 4A,Sterne royale,Thalasseus maximus,,,464
0652,GCTE,Great Crested Tern,3, 3B,Sterne huppée,Thalasseus bergii,,,465
0660,ELTE,Elegant Tern,3,Sterne élégante,Thalasseus elegans,,,468
0670,SATE,Sandwich Tern,3B,Sterne caugek,Thalasseus sandvicensis,,,466
0671,CAYT,Cayenne Tern,3B,Sterne de Cayenne,Thalasseus acuflavidus eurygnathus,,,467
0690,FOTE,Forster's Tern,3,Sterne de Forster,Sterna forsteri,,,463
0700,COTE,Common Tern,2A, 2,Sterne pierregarin,Sterna hirundo,,Hard metal bands recommended. | Bagues en métal dur recommandés.,459
0706,HYTE,Hybrid Tern,2, 2A,Hybride de sternes,,,Report suspected parentage as a remark (e.g. Species1 x Species2). | Signalez les liens de parenté suspects dans le champs remarque (p. ex., Espèce1 x Espèce2).,469
0710,ARTE,Arctic Tern,2, 2A,Sterne arctique,Sterna paradisaea,,,460
0720,ROST,Roseate Tern,2, 2A,Sterne de Dougall,Sterna dougallii,Y,Hard metal bands recommended. | Bagues en métal dur recommandés.,456
0725,HCRT,Common Tern X Roseate Tern Hybrid,2,Hybride de Sterne pierregarin et de Sterne de Dougall,,,Sterna hirundo X S. dougallii. | Sterna hirundo X S. dougallii,458
0730,ALTE,Aleutian Tern,2, 2A, 1D,Sterne des Aléoutiennes,Onychoprion aleuticus,,,446
0731,BNTE,Black-naped Tern,2,Sterne diamant,Sterna sumatrana,,,457
0740,LETE,Least Tern,1A, 1B,Petite Sterne,Sternula antillarum,,,448
0741,LITE,Little Tern,1A,Sterne naine,Sternula albifrons,,,447
0742,ILTE,Interior Least Tern,1A, 1B,Petite Sterne (intérieure),Sternula antillarum athalassos,,,449
0743,CLTE,California Least Tern,1A, 1B,Petite Sterne (Californie),Sternula antillarum browni,Y,,450
0750,SOTE,Sooty Tern,3,Sterne fuligineuse,Onychoprion fuscatus,,,443
0760,BRTE,Bridled Tern,2A, 3, 2,Sterne bridée,Onychoprion anaethetus,,,445
0761,GRAT,Gray-backed Tern,2, 2A,Sterne à dos gris,Onychoprion lunatus,,,444
0770,BLTE,Black Tern,1D, 1A, 2,Guifette noire,Chlidonias niger,,,453
0780,WWTE,White-winged Tern,2,Guifette leucoptère,Chlidonias leucopterus,,,454
0781,WHIT,Whiskered Tern,2,Guifette moustac,Chlidonias hybrida,,,455
0790,BRNO,Brown Noddy,3,Noddi brun,Anous stolidus,,,439
0791,BLNO,Black Noddy,2, 3, 2A,Noddi noir,Anous minutus,,,440
0792,BGNO,Blue-gray Noddy,2, 1D, 2A,Noddi bleu,Anous ceruleus,,,441
0793,BBWT,Blue-billed White-Tern,2, 2A,Gygis du Pacifique,Gygis alba,,,442
0800,BLSK,Black Skimmer,4, 4A, 3A, 4V,Bec-en-ciseaux noir,Rynchops niger,,,470
0810,BFAL,Black-footed Albatross,7B,Albatros à pieds noirs,Phoebastria nigripes,,,129
0811,WAAL,Wandering Albatross,8,Albatros hurleur,Diomedea exulans,,,127
0816,HYAL,Hybrid Albatross,7B, 8, 7D,Hybride d'albatros,,,Report suspected parentage as a remark (e.g. Species1 x Species2). | Signalez les liens de parenté suspects dans le champs remarque (p. ex., Espèce1 x Espèce2).,124
0820,STAL,Short-tailed Albatross,8,Albatros à queue courte,Phoebastria albatrus,Y,,131
0821,LAAL,Laysan Albatross,7B,Albatros de Laysan,Phoebastria immutabilis,,,128
0822,BBAL,Black-browed Albatross,8,Albatros à sourcils noirs,Thalassarche melanophris,,,120
0823,WCAL,White-capped Albatross,8,Albatros à cape blanche,Thalassarche cauta,,,119
0824,WAVA,Waved Albatross,8,Albatros des Galapagos,Phoebastria irrorata,,,130
0830,YNAL,Yellow-nosed Albatross,8,Albatros à nez jaune,Thalassarche chlororhynchos,,,118
0860,NOFU,Northern Fulmar,6, 5A,Fulmar boréal,Fulmarus glacialis,,,134
0880,UCSH,Unidentified Cory’s Shearwater (Scopoli’s/Cory’s),4,Puffin cendré non identifié,,,From Cory's Shearwater split, AOS 65th Supplement (2024),162
0881,STRS,Streaked Shearwater,3B,Puffin leucomèle,Calonectris leucomelas,,,159
0882,COSH,Cory's Shearwater,4,Puffin cendré,Calonectris borealis,,From Cory's Shearwater split, AOS 65th Supplement (2024),161
0883,SCSH,Scopoli's Shearwater,4,Puffin de Scopoli,Calonectris diomedea,,From Cory's Shearwater split, AOS 65th Supplement (2024),160
0890,GRSH,Great Shearwater,6, 5, 5R,Puffin majeur,Ardenna gravis,,,165
0900,MASH,Manx Shearwater,4A, 4,Puffin des Anglais,Puffinus puffinus,,,171
0910,PFSH,Pink-footed Shearwater,5, 4A,Puffin à pieds roses,Ardenna creatopus,British Columbia,,163
0920,SASH,Sargasso Shearwater,3B, 3A,Puffin d'Audubon,Puffinus lherminieri,,From Audubon's Shearwater split, AOS 65th Supplement (2024),175
0921,LISH,Little Shearwater,4,Puffin de Macaronésie,Puffinus assimilis,,,177
0922,TRSH,Tropical Shearwater,3, 3B, 3A,Puffin de Baillon,Puffinus bailloni,,,176
0930,BVSH,Black-vented Shearwater,4,Puffin cul-noir,Puffinus opisthomelas,,,174
0931,TOSH,Townsend's Shearwater,4,Puffin de Townsend,Puffinus auricularis,,,173
0932,NESH,Newell's Shearwater,4, 4A,Puffin de Newell,Puffinus newelli,Y,,172
0950,SOSH,Sooty Shearwater,5, 5A, 4A,Puffin fuligineux,Ardenna grisea,,,168
0951,FFSH,Flesh-footed Shearwater,4,Puffin à pieds pâles,Ardenna carneipes,,,164
0960,SHOS,Short-tailed Shearwater,5, 4A,Puffin à bec grêle,Ardenna tenuirostris,,,169
0961,WTSH,Wedge-tailed Shearwater,5, 4A, 4,Puffin fouquet,Ardenna pacifica,,,166
0962,BULS,Buller's Shearwater,4,Puffin de Buller,Ardenna bulleri,,,167
0963,CHSH,Christmas Shearwater,4, 4A,Puffin de la Nativité,Puffinus nativitatis,,,170
0980,BCPE,Black-capped Petrel,3A,Pétrel diablotin,Pterodroma hasitata,Y,,147
0983,COPE,Cook's Petrel,3,Pétrel de Cook,Pterodroma cookii,,,154
0985,HAPE,Hawaiian Petrel,4, 3A,Pétrel des Hawaï,Pterodroma sandwichensis,Y,,151
0986,TRPE,Trindade Petrel,4,Pétrel de Trindade,Pterodroma arminjoniana,,,149
0987,JFPE,Juan Fernandez Petrel,3,Pétrel de Juan Fernandez,Pterodroma externa,,,148
0988,PHPE,Phoenix Petrel,4, 3A, 3B,Pétrel à poitrine blanche,Pterodroma alba,,,150
0990,MOPE,Mottled Petrel,3,Pétrel maculé,Pterodroma inexpectata,,,146
0991,BOPE,Bonin Petrel,3, 3B, 2A,Pétrel des Bonin,Pterodroma hypoleuca,,,152
0992,BWPE,Black-winged Petrel,2,Pétrel à ailes noires,Pterodroma nigripennis,,,153
1001,MUPE,Murphy's Petrel,3, 3B, 3A,Pétrel de Murphy,Pterodroma ultima,,,145
1003,STPE,Stejneger's Petrel,3,Pétrel de Stejneger,Pterodroma longirostris,,,155
1004,TAPE,Tahiti Petrel,4,Pétrel de Tahiti,Pseudobulweria rostrata,,,156
1010,BUPE,Bulwer's Petrel,2, 2A, 3,Pétrel de Bulwer,Bulweria bulwerii,,,157
1020,PIPE,Pintado Petrel,4, 4A,Damier du Cap,Daption capense,,,137
1030,LTSP,Least Storm-Petrel,1B,Océanite minute,Hydrobates microsoma,,,189
1050,FTSP,Fork-tailed Storm-Petrel,1B, 1A,Océanite à queue fourchue,Hydrobates furcatus,,,182
1060,LHSP,Leach's Storm-Petrel,1B, 1A,Océanite cul-blanc,Hydrobates leucorhous,,,183
1062,BANP,Band-rumped Storm-Petrel,1B, 1A, 1,Océanite de Castro,Hydrobates castro,Y,,185
1063,WRSP,Wedge-rumped Storm-Petrel,1B,Océanite téthys,Hydrobates tethys,,,186
1070,BLSP,Black Storm-Petrel,1A, 1B,Océanite noir,Hydrobates melania,,,187
1071,TRSP,Tristram's Storm-Petrel,2, 2A,Océanite de Tristram,Hydrobates tristrami,,,188
1080,ASSP,Ashy Storm-Petrel,1B,Océanite cendré,Hydrobates homochroa,,,184
1090,WISP,Wilson's Storm-Petrel,1B, 1A,Océanite de Wilson,Oceanites oceanicus,,,178
1101,WHSP,White-throated Storm-Petrel,3, 2A, 2,Océanite à gorge blanche,Nesofregetta fuliginosa,,,181
1110,WFSP,White-faced Storm-Petrel,3,Océanite frégate,Pelagodroma marina,,,180
1120,WTTR,White-tailed Tropicbird,4, 4A, 3A,Phaéton à bec jaune,Phaethon lepturus,,,190
1130,RBTR,Red-billed Tropicbird,4A,Phaéton à bec rouge,Phaethon aethereus,,,191
1131,RTTR,Red-tailed Tropicbird,5, 4A, 5A,Phaéton à brins rouges,Phaethon rubricauda,,,192
1140,MABO,Masked Booby,7B, 8,Fou masqué,Sula dactylatra,,,197
1141,BFBO,Blue-footed Booby,7B, 7, 7A,Fou à pieds bleus,Sula nebouxii,,,199
1142,NABO,Nazca Booby,7B, 8,Fou de Grant,Sula granti,,Band size unknown; may be same as Masked Booby. | La taille de la bague est inconnue; elle peut être identique à celle du Fou masqué.,198
1150,UBBO,Unidentified Brown Booby (Cocos/Brown),7B, 7,Fou brun,,,From Brown Booby split, AOS 65th Supplement (2024),200
1151,BRBO,Brown Booby,7B, 7,Fou brun,Sula ​​leucogaster,,From Brown Booby split, AOS 65th Supplement (2024),201
1152,COBO,Cocos Booby,7B, 7,,Sula ​​brewsteri,,From Brown Booby split, AOS 65th Supplement (2024),202
1160,RFBO,Red-footed Booby,7A, 7, 7B,Fou à pieds rouges,Sula sula,,,203
1170,NOGA,Northern Gannet,8,Fou de Bassan,Morus bassanus,,,204
1180,ANHI,Anhinga,7B, 8,Anhinga d'Amérique,Anhinga anhinga,,,213
1190,GRCO,Great Cormorant,8,Grand Cormoran,Phalacrocorax carbo,,,208
1200,DCCO,Double-crested Cormorant,8, 7B, 7D,Cormoran à aigrettes,Nannopterum auritum,,,207
1201,GUCO,Guanay Cormorant,8,Cormoran de Bougainville,Leucocarbo bougainvillii,,,211
1210,NECO,Neotropic Cormorant,7B, 7, 7A,Cormoran vigua,Nannopterum brasilianum,,,206
1220,BRAC,Brandt's Cormorant,8,Cormoran de Brandt,Urile penicillatus,,,205
1230,PECO,Pelagic Cormorant,7B, 7, 7D,Cormoran pélagique,Urile pelagicus,,,210
1240,RFCO,Red-faced Cormorant,8, 7B, 7D,Cormoran à face rouge,Urile urile,,,209
1250,AWPE,American White Pelican,9, 9C, 8A,Pélican d'Amérique,Pelecanus erythrorhynchos,,,214
1260,BRPE,Brown Pelican,8A, 9, 8,Pélican brun,Pelecanus occidentalis,,,215
1280,MAFR,Magnificent Frigatebird,7B, 7, 7A,Frégate superbe,Fregata magnificens,,Require 7B or 7A short. | Nécessite 7B ou 7A courte.,194
1281,GRFR,Great Frigatebird,7B, 7, 7A,Frégate du Pacifique,Fregata minor,,Require 7B or 7A short. | Nécessite 7B ou 7A courte.,195
1282,LEFR,Lesser Frigatebird,7A, 7,Frégate ariel,Fregata ariel,,Require 7A short. | Nécessite 7A courte.,196
1290,COME,Common Merganser,7A, 7,Grand Harle,Mergus merganser,,,84
1300,RBME,Red-breasted Merganser,6, 7A,Harle huppé,Mergus serrator,,,85
1310,HOME,Hooded Merganser,5, 5A, 6,Harle couronné,Lophodytes cucullatus,,,83
1320,MALL,Mallard,7A, 7,Canard colvert,Anas platyrhynchos,,,48
1321,HAWD,Hawaiian Duck,6, 7A,Canard des Hawaï,Anas wyvilliana,Y,,51
1322,LADU,Laysan Duck,5, 5A, 6,Canard de Laysan,Anas laysanensis,Y,,52
1323,MHDH,Mallard X Hawaiian Duck Hybrid,7A, 6,Hybride de Canard colvert et de Canard de Hawaï,,,Anas platyrhynchos X A. wyvilliana | Anas platyrhynchos X A. wyvilliana,53
1325,MBDX,Mallard X American Black Duck Intermediate,7A,Canard colvert et Canard noir intermédiaire,,,Anas platyrhynchos X A. rubripes | Anas platyrhynchos X A. rubripes,45
1326,MBDH,Mallard X American Black Duck Hybrid,7A,Hybride de Canard colvert et de Canard noir,,,Anas platyrhynchos X A. rubripes | Anas platyrhynchos X A. rubripes,46
1327,MALX,Mallard Dominant X American Black Duck Hybrid,7A,Hybride Canard colvert dominant et de Canard noir,,,Anas platyrhynchos X A. rubripes | Anas platyrhynchos X A. rubripes,47
1330,ABDU,American Black Duck,7A,Canard noir,Anas rubripes,,,43
1331,MEDU,Mexican Duck,7A,Canard du Mexique,Anas diazi,,,50
1332,PBDU,Pacific Black Duck,7A, 7, 6,Canard à sourcils,Anas superciliosa,,,42
1337,ABDX,American Black Duck Dominant X Mallard Hybrid,7A,Hybride de Canard colvert et de Canard noir dominant,,,Anas rubripes X A. platyrhynchos | Anas rubripes X A. platyrhynchos,44
1340,MODU,Mottled Duck,7A,Canard brun,Anas fulvigula,,,49
1350,GADW,Gadwall,6,Canard chipeau,Mareca strepera,,,38
1360,EUWI,Eurasian Wigeon,6,Canard siffleur,Mareca penelope,,,40
1370,AMWI,American Wigeon,6,Canard d'Amérique,Mareca americana,,,41
1371,FADU,Falcated Duck,4A,Canard à faucilles,Mareca falcata,,,39
1380,EGWT,European Green-winged Teal,4, 4A,Sarcelle d'hiver (nominal),Anas crecca crecca,,,61
1390,AGWT,Green-winged Teal,4, 4A,Sarcelle d'hiver,Anas crecca,,,62
1391,BATE,Baikal Teal,4A,Sarcelle élégante,Sibirionetta formosa,,,60
1392,GARG,Garganey,4A, 4,Sarcelle d'été,Spatula querquedula,,,59
1400,BWTE,Blue-winged Teal,5, 4A,Sarcelle à ailes bleues,Spatula discors,,,54
1401,UNTE,Unidentified Teal,5, 4A,Sarcelle non identifiée,,,Explain in Remarks why the unidentified code was chosen. | Expliquez dans les Remarques pourquoi le code non identifié a été choisi.,63
1410,CITE,Cinnamon Teal,5, 4A,Sarcelle cannelle,Spatula cyanoptera,,,55
1420,NSHO,Northern Shoveler,5, 6, 5A,Canard souchet,Spatula clypeata,,,56
1430,NOPI,Northern Pintail,6,Canard pilet,Anas acuta,,,58
1431,WHIP,White-cheeked Pintail,5, 5A,Canard des Bahamas,Anas bahamensis,,,57
1436,OHDU,Other Hybrid Duck,7A, 6, 5A, 5,Autre canard hybride,,,Bander must determine appropriate size for each bird. Report suspected parentage as a remark (e.g. Species1 x Species2). | Le bagueur doit déterminer la taille appropriée pour chaque oiseau. Signalez les filiations suspectes en guise de remarque (p. ex., Espèce1 x Espèce2).,88
1440,WODU,Wood Duck,M: 5A, 6, 5
F: 5A, 5, 6,Canard branchu,Aix sponsa,,,37
1441,MUDU,Muscovy Duck,7B, 7A,Canard musqué,Cairina moschata,,,36
1460,REDH,Redhead,6, 7A,Fuligule à tête rouge,Aythya americana,,,65
1461,CPOC,Common Pochard,6, 7A,Fuligule milouin,Aythya ferina,,,66
1470,CANV,Canvasback,7A,Fuligule à dos blanc,Aythya valisineria,,,64
1480,GRSC,Greater Scaup,6, 5A, 5,Fuligule milouinan,Aythya marila,,,69
1490,LESC,Lesser Scaup,6, 5A, 5,Petit Fuligule,Aythya affinis,,,70
1491,TUDU,Tufted Duck,5,Fuligule morillon,Aythya fuligula,,,68
1500,RNDU,Ring-necked Duck,6, 5A,Fuligule à collier,Aythya collaris,,,67
1510,COGO,Common Goldeneye,6, 7A,Garrot à oeil d'or,Bucephala clangula,,,81
1520,BAGO,Barrow's Goldeneye,7A, 6,Garrot d'Islande,Bucephala islandica,,,82
1530,BUFF,Bufflehead,5, 5A,Petit Garrot,Bucephala albeola,,,80
1540,LTDU,Long-tailed Duck,6, 5A, 5,Harelde kakawi,Clangula hyemalis,,,79
1550,HARD,Harlequin Duck,5, 5A,Arlequin plongeur,Histrionicus histrionicus,,,75
1570,STEI,Steller's Eider,7A, 6,Eider de Steller,Polysticta stelleri,Y,,71
1580,SPEI,Spectacled Eider,7A, 6,Eider à lunettes,Somateria fischeri,Y,,72
1590,COEI,Common Eider,M: 7B, 7, 7A
F: 7A, 7, 7B,Eider à duvet,Somateria mollissima,,,74
1620,KIEI,King Eider,7A, 6, 7, 7B,Eider à tête grise,Somateria spectabilis,,,73
1630,BLSC,Black Scoter,7A,Macreuse à bec jaune,Melanitta americana,,,78
1650,WWSC,White-winged Scoter,7A, 7,Macreuse à ailes blanches,Melanitta deglandi,,,77
1660,SUSC,Surf Scoter,7A,Macreuse à front blanc,Melanitta perspicillata,,,76
1670,RUDU,Ruddy Duck,M: 7A, 6
F: 6, 7A,Érismature rousse,Oxyura jamaicensis,,,87
1680,MADU,Masked Duck,5,Érismature routoutou,Nomonyx dominicus,,,86
1690,LSGO,Lesser Snow Goose,7B,Oie des neiges (Petite),Anser caerulescens caerulescens,,,10
1691,BLGO,Blue Goose,7B,Oie des neiges (Phase bleue),Anser caerulescens,,,11
1695,SBGI,Snow X Blue Goose Intergrade,7B,Oie des neiges (Intermédiaire),,,,12
1698,BGSG,Blue Greater Snow Goose,7B,Grande oie des neiges phase bleue,,,,13
1699,GSGO,Greater Snow Goose,7B,Oie des neiges (Grande),Anser caerulescens atlantica,,,14
1700,ROGO,Ross's Goose,7B,Oie de Ross,Anser rossii,,,16
1703,SRGH,Snow X Ross's Goose Hybrid,7B,Hybride d'oie des neiges et de Ross,,,,15
1710,GWFG,Greater White-fronted Goose,7B, 8,Oie rieuse,Anser albifrons,,,6
1711,TABG,Taiga Bean-Goose,7B, 8,Oie des moissons,Anser fabalis,,,4
1712,PFGO,Pink-footed Goose,7B,Oie à bec court,Anser brachyrhynchus,,,5
1713,LWFG,Lesser White-fronted Goose,7A,Oie naine,Anser erythropus,,,7
1716,OHGO,Other Hybrid Goose,8, 7B,Autre oie hybride,,,Report suspected parentage as a remark (e.g. Species1 x Species2). | Signalez les liens de parenté suspects dans le champs remarque (p. ex., Espèce1 x Espèce2).,30
1719,TWFG,Tule White-fronted Goose,8,Oie rieuse (Tule),Anser albifrons elgasi,,,8
1720,CAGO,Canada Goose,8, 8A,Bernache du Canada,Branta canadensis,,,28
1721,ACGO,Aleutian Cackling Goose,7B, 7,Bernache de Hutchins des Aléoutiennes,Branta hutchinsii leucopareia,,,21
1722,MCGO,Minima Cackling Goose,7A, 7, 7B,Bernache de Hutchins,Branta hutchinsii minima,,,22
1723,LCGO,Large Canada Goose,8,Grande bernache du Canada,Branta canadensis maxima,,,23
1724,TCGO,Taverner's Cackling Goose,7A, 7, 7B,Bernache de Taverner,Branta hutchinsii taverneri,,,24
1725,RCGO,Richardson's Cackling Goose,7A, 7, 7B,Bernache de Richardson,Branta hutchinsii hutchinsii,,,25
1726,DCGO,Dusky Canada Goose,8,Bernache du Canada sombre,Branta canadensis ocidentalis,,,26
1729,SCGO,Small Canada/Cackling Goose,7B, 7, 7A,Petite bernache du Canada/Bernache de Hutchins,,,B. hutchinsii, nondistinguishable to subspecies, or B. c. parvipes,27
1730,ATBR,Atlantic Brant,7B, 7,Bernache cravant de l'Atlantique,Branta bernicla hrota,,,17
1731,BABI,Black X Atlantic Brant Intergrade,7A, 7, 7B,Integrade Bernache noire et Bernache cravant,,,,18
1740,BLBR,Black Brant,7A, 7, 7B,Bernache noire,Branta bernicla nigricans,,,19
1750,BRNG,Barnacle Goose,7B,Bernache nonnette,Branta leucopsis,,,20
1751,HAGO,Hawaiian Goose,8, 7B,Bernache néné,Branta sandvicensis,Y,,29
1760,EMGO,Emperor Goose,7B,Oie empereur,Anser canagicus,,,9
1770,BBWD,Black-bellied Whistling-Duck,7A, 7,Dendrocygne à ventre noir,Dendrocygna autumnalis,,,1
1771,WIWD,West Indian Whistling-Duck,7B,Dendrocygne des Antilles,Dendrocygna arborea,,,2
